"","Kingdom","Phylum","Class","Order","Family","Genus","Species"
"8ee8399b74a457d83f2ed2a6e128ee99","Bacteria","[Thermi]","Deinococci","Deinococcales","Deinococcaceae","Deinococcus",NA
"3e3441a6803fe3108596ffc8e39bd111","Bacteria","[Thermi]","Deinococci","Deinococcales","Deinococcaceae","Deinococcus","aquatilis"
"3808b9eae049b11e1dba53f5bf7665f1","Bacteria","[Thermi]","Deinococci","Deinococcales","Deinococcaceae","Deinococcus",NA
"92e5d5a6abd2ed1329af7659faf9631c","Bacteria","[Thermi]","Deinococci","Deinococcales","Deinococcaceae","Deinococcus",NA
"1fb35a2aaba63435c85faa3a5eb97d21","Bacteria","[Thermi]","Deinococci","Deinococcales","Deinococcaceae","Deinococcus",NA
"84da47d50f0bdf9a41ef2a5503b29049","Bacteria","[Thermi]","Deinococci","Deinococcales","Deinococcaceae","Deinococcus","geothermalis"
"9d2c61f9977b6736616ff9b53f4f4c16","Bacteria","[Thermi]","Deinococci","Deinococcales","Deinococcaceae","Deinococcus","geothermalis"
"f70fcb12722ff3a9b3a5110670213e09","Bacteria","[Thermi]","Deinococci","Deinococcales","Deinococcaceae","Deinococcus","geothermalis"
"3713d777ab8779c783e591757881eee9","Bacteria","[Thermi]","Deinococci","Deinococcales","Deinococcaceae","Deinococcus",NA
"dc2ff534e05e6d54c646ad71a1e1d905","Bacteria","[Thermi]","Deinococci","Deinococcales","Deinococcaceae","Deinococcus",NA
"a28a07aa23b196edb985299a1c833a1a","Bacteria","[Thermi]","Deinococci","Deinococcales","Deinococcaceae","Deinococcus","geothermalis"
"d0191619570be1791c522ff4a44d2b60","Bacteria","[Thermi]","Deinococci","Deinococcales","Deinococcaceae","Deinococcus","geothermalis"
"3c1e5927ad21be961c01a8f08b08b80f","Bacteria","[Thermi]","Deinococci","Deinococcales","Deinococcaceae","Deinococcus","geothermalis"
"47bcb96acf1058a4b66433146cc653f4","Bacteria","Actinobacteria","Coriobacteriia","Coriobacteriales","Coriobacteriaceae",NA,NA
"92588601528b9fbdb33ab0fca379f2a2","Bacteria","Actinobacteria","Coriobacteriia","Coriobacteriales","Coriobacteriaceae",NA,NA
"3dfb1d5ffe6d5615ffaa539dd22b7a09","Bacteria","Actinobacteria","Coriobacteriia","Coriobacteriales","Coriobacteriaceae","Adlercreutzia",NA
"e7594b93cc9ae9c748cdedc6f896ffc2","Bacteria","Actinobacteria","Coriobacteriia","Coriobacteriales","Coriobacteriaceae",NA,NA
"5d2483fcdf1c4986847de3e278cf54ec","Bacteria","Actinobacteria","Coriobacteriia","Coriobacteriales","Coriobacteriaceae",NA,NA
"65eb59e68211f7ac0acd3a313d5e92f4","Bacteria","Actinobacteria","Coriobacteriia","Coriobacteriales","Coriobacteriaceae",NA,NA
"fd7874cdab541aaf4e0b0edad2908864","Bacteria","Actinobacteria","Coriobacteriia","Coriobacteriales","Coriobacteriaceae","Slackia",NA
"5ecb2f86e4ce0a72fdd6521cf783d5e6","Bacteria","Actinobacteria","Coriobacteriia","Coriobacteriales","Coriobacteriaceae","Slackia",NA
"cc6669d31bc57687068868bc38e8e168","Bacteria","Actinobacteria","Coriobacteriia","Coriobacteriales","Coriobacteriaceae","Slackia",NA
"8763007655c2e8cf87d0b4d00b5dffe9","Bacteria","Actinobacteria","Coriobacteriia","Coriobacteriales","Coriobacteriaceae","Slackia",NA
"27d64e0a73c3e4ec8bb8d43e33beb4c3","Bacteria","Actinobacteria","Coriobacteriia","Coriobacteriales","Coriobacteriaceae","Slackia",NA
"26fb459969f0712e9c68bbeaec050778","Bacteria","Actinobacteria","Coriobacteriia","Coriobacteriales","Coriobacteriaceae","Eggerthella","lenta"
"3e3678a909a58aac4d1b6cf1d75f9dcf","Bacteria","Actinobacteria","Coriobacteriia","Coriobacteriales","Coriobacteriaceae","Eggerthella","lenta"
"bf6f2a0080e869024da8bed01735d3aa","Bacteria","Actinobacteria","Coriobacteriia","Coriobacteriales","Coriobacteriaceae","Olsenella","profusa"
"24a243c38014e2daa1fadd8c23ec578f","Bacteria","Actinobacteria","Coriobacteriia","Coriobacteriales","Coriobacteriaceae","Collinsella","aerofaciens"
"42ba1a174207fba24df8213405dd3406","Bacteria","Actinobacteria","Coriobacteriia","Coriobacteriales","Coriobacteriaceae","Collinsella","stercoris"
"1b618af812d0f4b07198ad2c048ec9be","Bacteria","Actinobacteria","Coriobacteriia","Coriobacteriales","Coriobacteriaceae","Olsenella","uli"
"24ab30bdaa5f0b7558bdd40ac92a6749","Bacteria","Actinobacteria","Coriobacteriia","Coriobacteriales","Coriobacteriaceae","Olsenella","uli"
"ccd5495eb0a81301ba83fd2f2662b10c","Bacteria","Actinobacteria","Coriobacteriia","Coriobacteriales","Coriobacteriaceae",NA,NA
"49a44cc1495c00e8fa882554f48b7a69","Bacteria","Actinobacteria","Coriobacteriia","Coriobacteriales","Coriobacteriaceae","Atopobium","vaginae"
"b73b64c671e2297656f548c338513a0f","Bacteria","Actinobacteria","Coriobacteriia","Coriobacteriales","Coriobacteriaceae","Atopobium","vaginae"
"120a5b466f2ee3fb17288b8ab7ea88d7","Bacteria","Actinobacteria","Coriobacteriia","Coriobacteriales","Coriobacteriaceae",NA,NA
"267abb3a5b93af407057a7b7e07bf671","Bacteria","Actinobacteria","Coriobacteriia","Coriobacteriales","Coriobacteriaceae",NA,NA
"16aee93f3c1396ebb0011ca3a7e94bac","Bacteria","Actinobacteria","Coriobacteriia","Coriobacteriales","Coriobacteriaceae","Atopobium",NA
"2f896b29d111bb4ed0fc9a337f5497f3","Bacteria","Actinobacteria","Coriobacteriia","Coriobacteriales","Coriobacteriaceae","Atopobium",NA
"bba6da0e81f92e0b2af4e957cd69f42e","Bacteria","Actinobacteria","Coriobacteriia","Coriobacteriales","Coriobacteriaceae","Atopobium",NA
"8000823d7d42079b65fc5d2e4685fec4","Bacteria","Actinobacteria","Coriobacteriia","Coriobacteriales","Coriobacteriaceae","Atopobium",NA
"6025d1d205100c14d993e5588b1cb713","Bacteria","Actinobacteria","Coriobacteriia","Coriobacteriales","Coriobacteriaceae","Atopobium","rimae"
"2efbb6959a8eacc5eab93bd51c0f0243","Bacteria","Actinobacteria","Coriobacteriia","Coriobacteriales","Coriobacteriaceae","Atopobium",NA
"740508f7f2283cfc3d15c52cf1b83447","Bacteria","Actinobacteria","Coriobacteriia","Coriobacteriales","Coriobacteriaceae","Atopobium","rimae"
"2a63be26a1fb7438fe4004fd554d1f62","Bacteria","Actinobacteria","Coriobacteriia","Coriobacteriales","Coriobacteriaceae","Atopobium","rimae"
"0929f3aba57afc3de5c83f6a7bea3827","Bacteria","Actinobacteria","Coriobacteriia","Coriobacteriales","Coriobacteriaceae","Atopobium",NA
"fb52dc133d5acdf45912a395be5a4f2d","Bacteria","Actinobacteria","Coriobacteriia","Coriobacteriales","Coriobacteriaceae","Atopobium",NA
"476ca54c0b962e7b62e01fb0fc01890f","Bacteria","Actinobacteria","Thermoleophilia","Solirubrobacterales",NA,NA,NA
"fbef3eb0aaf789d30c830aa9339f39d7","Bacteria","Actinobacteria","Thermoleophilia","Solirubrobacterales",NA,NA,NA
"b7d41626d49788dfca34396ee0bba153","Bacteria","Actinobacteria","Thermoleophilia","Solirubrobacterales",NA,NA,NA
"ddbd9d28fb5b0e814804c9d6f82a5da9","Bacteria","Actinobacteria","Thermoleophilia","Solirubrobacterales",NA,NA,NA
"b49be136eb24cb98be554e3421b8030e","Bacteria","Actinobacteria","Thermoleophilia","Solirubrobacterales",NA,NA,NA
"fc1e113ae97fbf8b2129db7ef380cc82","Bacteria","Actinobacteria","Thermoleophilia","Solirubrobacterales",NA,NA,NA
"70cb3ff933a6635428428e1092ed2522","Bacteria","Actinobacteria","Thermoleophilia","Solirubrobacterales",NA,NA,NA
"5e33a8eb045348dedf9653ec97742d2b","Bacteria","Actinobacteria","Thermoleophilia","Solirubrobacterales",NA,NA,NA
"7302724e49291d5911cb72817b091822","Bacteria","Actinobacteria","Thermoleophilia","Solirubrobacterales",NA,NA,NA
"64e0cafb0e2b23ce3bcd9284f53081e7","Bacteria","Actinobacteria","Rubrobacteria","Rubrobacterales","Rubrobacteraceae","Rubrobacter",NA
"d680208ebe9b5c7cff6524149fc80a7b","Bacteria","Actinobacteria","Rubrobacteria","Rubrobacterales","Rubrobacteraceae","Rubrobacter",NA
"8b5bf877c3ebc2b002c38cf8d486ba08","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales",NA,NA,NA
"8680d502240bfe7adb598fcb2233daa2","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Propionibacteriaceae","Propionibacterium",NA
"355c3240c6a55a96ef70dd3701c96392","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Propionibacteriaceae","Propionibacterium","acnes"
"81f376e0c4e8f2453f9f4800db68da85","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Propionibacteriaceae","Propionibacterium","granulosum"
"8cd1affbb991c82f03cfe7a51c8c3a57","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Propionibacteriaceae","Propionibacterium","granulosum"
"ddc8ce86b5a361f7af0b58d8c1d42f45","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Nocardioidaceae",NA,NA
"db1e95bbb873e41b73e580b4a315f291","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Nocardioidaceae",NA,NA
"0483fb3fcd272192d07ba9c3252184c8","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Nocardioidaceae",NA,NA
"9cce8f941fecff8208ee16311732d297","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Nocardioidaceae",NA,NA
"a6b93d34c99d4a6ea850fe2f28f7a370","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Nocardioidaceae",NA,NA
"f8119db23244cad00bfddec7a80fb161","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Nocardioidaceae","Aeromicrobium",NA
"2245e33ce63aaa734fb152648afa2466","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Nocardioidaceae","Aeromicrobium",NA
"ae2afffb0668fa710eb95e2b357dbfb8","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Nocardioidaceae",NA,NA
"5d0fe955f9923a9e263355fd8b53d911","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Nocardioidaceae",NA,NA
"fbf0ce320e1142eabc4124afd0a86669","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Nocardioidaceae","Nocardioides",NA
"69295e4c64a15b4b931e4c784f3e77c9","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Nocardioidaceae",NA,NA
"35b5e721363fa013a4a0c60e4635384d","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Nocardioidaceae",NA,NA
"f8287f9cb12ad075fc649b0da9e2e083","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Nocardioidaceae","Pimelobacter",NA
"f25176fe752e52e00fc81af17293aa39","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Nocardioidaceae","Nocardioides","pyridinolyticus"
"668684b118e9c432c4800f21b3181674","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Nocardioidaceae","Nocardioides","plantarum"
"447e00be419037b4608aa53ad7778dfc","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Nocardioidaceae","Nocardioides","marinisabuli"
"370a59d25edb48bbe7fcdfa1dbf873b0","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Nocardioidaceae",NA,NA
"024c3b6c70ab2760a270b4ae181634c4","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Nocardioidaceae",NA,NA
"324ff893fec1adb8f0ca36cac745701c","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Nocardioidaceae",NA,NA
"fac78587f41c29e7aff9b9dbc9c526c2","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Nocardioidaceae","Nocardioides",NA
"a2417016937cae1ddc2fd7cd414350bb","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Nocardioidaceae","Nocardioides","terrigena"
"4ba4cfec1a10f8f83eb21e68b6b07f59","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Nocardioidaceae","Nocardioides",NA
"e42dd67534f36f8b40457a686bda478d","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Nocardioidaceae",NA,NA
"5300c6e239421019813096892de65771","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Nocardioidaceae","Nocardioides",NA
"6e080fac293f7526bcf77eab6129a754","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Nocardioidaceae","Nocardioides",NA
"5be1c8427130276cfda8469261ae8381","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Nocardioidaceae","Nocardioides",NA
"71dde334c2d8e186647cdd99f6cdba87","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Nocardioidaceae",NA,NA
"455bfe0e6510c58b15a70a3e19d46135","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Frankiaceae",NA,NA
"3f31d016886d861f925b4ba42cb9dbfc","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Sporichthyaceae",NA,NA
"eeb55bb8bb8c2a0542a39d90eff89907","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Sporichthyaceae",NA,NA
"e70824aace52f4cb5ecd532899a3ebb9","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales",NA,NA,NA
"0a4b2055917b178736510e8b9f61a454","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Geodermatophilaceae","Modestobacter",NA
"abe9f357d1e094fd53289778a8cf8a8e","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Geodermatophilaceae","Modestobacter",NA
"fad7959733a200344fe5a2a9f6252f81","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Geodermatophilaceae",NA,NA
"662b29eb9082207780e8449c2d3e2f66","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Geodermatophilaceae","Blastococcus","aggregatus"
"56b0cde47bc69ffdafd2127f7cac6f07","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Geodermatophilaceae",NA,NA
"83f2af7b8683f86804716dd48e676349","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Geodermatophilaceae","Modestobacter",NA
"6e821a7c4f7dcb828c893fa547ab7101","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Geodermatophilaceae","Modestobacter",NA
"9b0999a9dcf2d64ad2d30d2da503c520","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Nocardiaceae","Rhodococcus","fascians"
"b7e52a2b92bb70e9f40169efda71b14f","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Corynebacteriaceae","Corynebacterium",NA
"512c742ebcf33cb2fbde320a9b5c3f2c","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Corynebacteriaceae","Corynebacterium","bovis"
"7b0662536fa652ba5211d8bb8d85ec74","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Corynebacteriaceae","Corynebacterium",NA
"edd901724ea0c81ff847700793f6adee","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Corynebacteriaceae","Corynebacterium","bovis"
"d22afd89a2eccfcadba8c08f28015374","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Corynebacteriaceae","Corynebacterium",NA
"faed6e44ee40a01f0b90b0902e4df2c4","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Corynebacteriaceae","Corynebacterium",NA
"3439b67cf330019cc432ed34d58e5d04","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Corynebacteriaceae","Corynebacterium",NA
"7c2b01400fc7df1fd5dae314f9d4e216","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Corynebacteriaceae","Corynebacterium",NA
"4b1f1f4ae8f46795b0370c15b80d9dc6","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Corynebacteriaceae","Corynebacterium","stationis"
"8bedb82d4a304c889fca64efa27ca7d5","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Corynebacteriaceae","Corynebacterium",NA
"8c76d625d50c9cf4f698e686f8342e48","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Corynebacteriaceae","Corynebacterium",NA
"9ac70ae79b4db8bce72497d2fda49198","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Corynebacteriaceae","Corynebacterium",NA
"ae1a91abfa1b75d9c171b765c0d87f97","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Corynebacteriaceae","Corynebacterium",NA
"f5856000648674fb899c88d3f138be08","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Corynebacteriaceae","Corynebacterium",NA
"d0fb0d2934e8f82b6c9f67903039691f","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Corynebacteriaceae","Corynebacterium",NA
"fe9e259e1367ef824a5f315395c0a21e","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Corynebacteriaceae","Corynebacterium",NA
"91825aead7928bb57faa10e2f2c8a477","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Corynebacteriaceae","Corynebacterium",NA
"14338ad4070c06367835ce9b6dc5e688","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Corynebacteriaceae","Corynebacterium",NA
"a527102a63818c2db6a668fce42b85fd","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Corynebacteriaceae","Corynebacterium",NA
"8f1101cc98a9e6c17c653e96010ad65f","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Corynebacteriaceae","Corynebacterium",NA
"427f75edb9daf181b502228f599ec95f","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Corynebacteriaceae","Corynebacterium",NA
"8027bb446546ae742e7c0450d545d82c","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Corynebacteriaceae","Corynebacterium",NA
"caeeec070ee6b349dd246a5c7da9cb98","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Corynebacteriaceae","Corynebacterium","simulans"
"a0775b442815fe426404322091a84f8d","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Corynebacteriaceae","Corynebacterium",NA
"f19f4001aed2b27296977db4c0313e25","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Corynebacteriaceae","Corynebacterium","variabile"
"d5205a2b3381133d58a8ab211be2e8dc","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Corynebacteriaceae","Corynebacterium","variabile"
"fe442f3dbc948c31e9211086f60c0120","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Corynebacteriaceae","Corynebacterium","variabile"
"2ff32f1d4c8e61d81453bae161be3ba1","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Corynebacteriaceae","Corynebacterium",NA
"3cc676a97fb20ebd015d88491ab99cff","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Corynebacteriaceae","Corynebacterium",NA
"8d788f3f56f0059a5814bb5cda93e336","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Corynebacteriaceae","Corynebacterium",NA
"418ccc63bb8907cf5896aa7fe39a7bde","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Corynebacteriaceae","Corynebacterium",NA
"64facf23e80c02665928a13bb3e4a8a8","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Corynebacteriaceae","Corynebacterium",NA
"e546ef678c0b2f89cf9b3585b6eea026","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Corynebacteriaceae","Corynebacterium",NA
"24ea09479b148e860822e9a6acbd1bef","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Corynebacteriaceae","Corynebacterium","durum"
"b197fd05e42f02cdb05b25150569a869","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Corynebacteriaceae","Corynebacterium","durum"
"5ca21c9ee02b6c158f44a27699685d70","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Corynebacteriaceae","Corynebacterium","durum"
"95673422eaa86cc83011ec9779069ff2","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Corynebacteriaceae","Corynebacterium","durum"
"8a82820cc1075421faf42ec4285f23b3","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Corynebacteriaceae","Corynebacterium",NA
"bc898466a8b2a3c65f291601530e4a63","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Corynebacteriaceae","Corynebacterium",NA
"c1db9dd83a17d5ffc5bc5dfd7bf176d6","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Corynebacteriaceae","Corynebacterium",NA
"404d1395641d81fcf7dc6a1c90905ae9","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Corynebacteriaceae","Corynebacterium",NA
"4a8b1d2b8d5d997a79f21ab3bcc08009","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Corynebacteriaceae","Corynebacterium",NA
"741f0b3e05523e76b4b131aa783bc6b7","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Corynebacteriaceae","Corynebacterium",NA
"e2b835df851c461563c118603087c2e3","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Corynebacteriaceae","Corynebacterium",NA
"af8a72ec62ae78a4abd51ca30036786f","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Corynebacteriaceae","Corynebacterium",NA
"d869baccf91ee14853b41b742fdfc2fe","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Corynebacteriaceae","Corynebacterium",NA
"5f0052e8f843ab8f185996297c685596","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Corynebacteriaceae","Corynebacterium",NA
"4c3990c54daa62d9741e1a8d1d497ce0","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Corynebacteriaceae","Corynebacterium",NA
"07908777036029347582656fef1c96ec","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Corynebacteriaceae","Corynebacterium",NA
"40400f5ba0a823f6c897c9e7475c7d71","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Corynebacteriaceae","Corynebacterium",NA
"cadd3e80665fb433921ee5d2eb6855b4","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Corynebacteriaceae","Corynebacterium",NA
"f8c499284380eb9f657f73756598e19f","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Corynebacteriaceae","Corynebacterium",NA
"56c36f605790245a3fe67d68900208ad","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Corynebacteriaceae","Corynebacterium",NA
"6a7db7733958dafeaf729b2df7c86c8b","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Corynebacteriaceae","Corynebacterium",NA
"ea930bd6c5fc7f3a0a75b98a70fc7b2f","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Corynebacteriaceae","Corynebacterium",NA
"857e327a2f5972aa3306d2182d740a23","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Corynebacteriaceae","Corynebacterium",NA
"f737eb45249039ac17c7deab041f97d4","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Corynebacteriaceae","Corynebacterium",NA
